wid,model,regime_changed,auc_post,mcc_post,bal_post,acc_post,ece_post,dsi_post,acc_pre,DR
23,majority,1,0.5,0.0,0.5,0.7222222222222222,0.2777777777777778,1.0,0.5256410256410257,0.0
24,tcn,0,0.6988228824169523,0.22873454574292204,0.6103693996232288,0.5224358974358975,0.3118157082025368,0.5459358706459938,0.6076388888888888,0.1402197802197801
24,anfis,0,0.7324488433456611,-0.010965610213196647,0.49898799368423286,0.3425925925925926,0.25820303860085986,0.8776557330848512,0.28525641025641024,-0.20099875156054944
24,har,0,0.6103298822681658,0.0,0.5,0.6589506172839507,0.008421428603320291,0.9998206690471085,0.717948717948718,0.08217592592592587
24,garch,0,0.5896976697362426,0.0,0.5,0.6589506172839507,0.011572916549656968,0.9663362916562112,0.717948717948718,0.08217592592592587
24,majority,0,0.5,0.0,0.5,0.6589506172839507,0.3410493827160494,1.0,0.717948717948718,0.0
25,tcn,1,0.6380756578947369,0.19850137713482782,0.5720394736842105,0.563301282051282,0.2294626507239464,0.6106633631492242,0.7065972222222222,0.20279720279720279
25,anfis,1,0.7023595023595024,0.09341731887187817,0.5242385242385242,0.5123456790123457,0.1601205873590561,0.8118055248893635,0.17307692307692307,-1.9602194787379976
25,har,1,0.5574812908146243,0.0,0.5,0.5138888888888888,0.15331399089805825,0.9997749035022561,0.8301282051282052,0.38095238095238104
25,garch,1,0.5493207493207493,0.0,0.5,0.5138888888888888,0.14460693332888402,0.9776680302674365,0.8301282051282052,0.38095238095238104
25,majority,1,0.5,0.0,0.5,0.5138888888888888,0.4861111111111111,1.0,0.8301282051282052,0.0
26,tcn,1,0.7117028270874426,0.2407431692133385,0.5888278388278387,0.5440705128205128,0.2457072437406541,0.6692034393040602,0.5798611111111112,0.06172270842929541
26,anfis,1,0.6239413919413919,0.12882157395743904,0.5652161172161172,0.5648148148148148,0.14764128717375388,0.7158452593102929,0.6089743589743589,0.07251461988304093
26,har,1,0.6343247863247864,0.0,0.5,0.5787037037037037,0.08866822533369406,0.9998931170358979,0.4198717948717949,-0.3782866836301951
26,garch,1,0.5804932844932845,-0.10682068295611123,0.4866666666666667,0.5632716049382716,0.12187854720265683,0.9353954231885098,0.4198717948717949,-0.34153237206672304
26,majority,1,0.5,0.0,0.5,0.5787037037037037,0.4212962962962963,1.0,0.4198717948717949,0.0
27,tcn,1,0.7542606490021802,0.27610702617937677,0.6195916484990777,0.5817307692307692,0.2824201107305737,0.4276153455500711,0.6458333333333333,0.09925558312655088
27,anfis,1,0.5187597049689441,0.028714885294114482,0.5135481366459627,0.48919753086419754,0.23725097660194563,0.4563437581335048,0.47435897435897434,-0.03128128128128134
27,har,1,0.6297263198757764,0.0,0.5,0.5679012345679012,0.09934749123592551,0.9998868619041896,0.6826923076923077,0.1681446704920884
27,garch,1,0.5835694875776397,0.0,0.5,0.5679012345679012,0.07443322773220776,0.9658692746296338,0.6826923076923077,0.1681446704920884
27,majority,1,0.5,0.0,0.5,0.5679012345679012,0.43209876543209874,1.0,0.6826923076923077,0.0
28,tcn,1,0.7350260770359103,0.23249884431418133,0.6257402075297441,0.5144230769230769,0.3498567745017891,0.6111870389114831,0.6302083333333333,0.18372536554354735
28,anfis,1,0.3645021645021645,-0.2092984505481816,0.4173160173160173,0.25925925925925924,0.4490832786598921,0.6504440849309426,0.5352564102564102,0.5156353958749168
28,har,1,0.61653805132066,0.0,0.5,0.7453703703703703,0.07871103126346546,0.9993250014874189,0.4198717948717949,-0.7752332485156912
28,garch,1,0.6774703557312254,0.09085015151714194,0.5208356860530774,0.7407407407407407,0.1264052708529222,0.8813902101347995,0.4198717948717949,-0.7642069550466496
28,majority,1,0.5,0.0,0.5,0.7453703703703703,0.25462962962962965,1.0,0.4198717948717949,0.0
29,tcn,0,0.6124325102584407,0.10163493270226837,0.5592937873443237,0.5873397435897436,0.262499669733911,0.8374990716078555,0.5503472222222222,-0.0672166949769474
29,anfis,0,0.7052331349206349,0.05257270646606869,0.5108630952380953,0.2839506172839506,0.32393100411619663,0.8843662073506874,0.28205128205128205,-0.006734006734006689
29,har,0,0.7462177579365079,0.0,0.5,0.7407407407407407,0.07405044629409713,0.9971399449325523,0.8685897435897436,0.1471914719147192
29,garch,0,0.7538566468253969,0.5035026729730062,0.6665178571428572,0.8240740740740741,0.15959129502456212,0.7481923199041969,0.8685897435897436,0.05125051250512508
29,majority,0,0.5,0.0,0.5,0.7407407407407407,0.25925925925925924,1.0,0.8685897435897436,0.0
30,tcn,0,0.7400414376145261,0.352142565291683,0.6750999500249875,0.6810897435897436,0.06585236325358541,0.4794765061874085,0.6545138888888888,-0.04060395837584178
30,anfis,0,0.7619555477637525,0.09108693665201792,0.5138499298737728,0.44290123456790126,0.1984081174028508,0.8586843598889636,0.21794871794871795,-1.0321350762527235
30,har,0,0.656858734611189,0.0,0.5,0.5740740740740741,0.09347310907028622,0.9990934384677985,0.7980769230769231,0.2806782686300759
30,garch,0,0.6624590930341281,-0.11831645158027079,0.4838709677419355,0.5555555555555556,0.182400889810459,0.9098011746668168,0.7980769230769231,0.3038821954484605
30,majority,0,0.5,0.0,0.5,0.5740740740740741,0.42592592592592593,1.0,0.7980769230769231,0.0
31,tcn,0,0.7938594171470884,0.4697692435120935,0.7334479293383402,0.7435897435897436,0.06364404770712823,0.4989922446442588,0.6892361111111112,-0.0788606859135826
31,anfis,0,0.7746687028917679,0.036243291263142026,0.5070988718656091,0.4228395061728395,0.2113350343741017,0.8478452235475598,0.4230769230769231,0.0005611672278339071
31,har,0,0.6803487856544659,0.0,0.5,0.5910493827160493,0.0762764013263863,0.9993594281094693,0.5865384615384616,-0.007690750860149655
31,garch,0,0.6951573969161042,0.0,0.5,0.5910493827160493,0.06382016031672948,0.9307464204272188,0.5865384615384616,-0.007690750860149655
31,majority,0,0.5,0.0,0.5,0.5910493827160493,0.4089506172839506,1.0,0.5865384615384616,0.0
32,tcn,1,0.6447848586685361,0.15975955040227843,0.5984990619136961,0.7227564102564102,0.22366442524929506,0.542244579339243,0.7274305555555556,0.006425555351569725
32,anfis,1,0.6163118748397025,0.0003596202575831623,0.5001381024720343,0.19598765432098766,0.41265493038075945,0.8978270488012178,0.6217948717948718,0.6848033600610921
32,har,1,0.6326671533134729,0.0,0.5,0.8595679012345679,0.19227475269798228,0.9995470084065384,0.3717948717948718,-1.3119412515964242
32,garch,1,0.593386864482017,-0.0037517505947154118,0.49874721328940363,0.8179012345679012,0.20909153384014403,0.8491094048658302,0.3717948717948718,-1.1998722860791824
32,majority,1,0.5,0.0,0.5,0.8595679012345679,0.1404320987654321,1.0,0.3717948717948718,0.0
33,tcn,0,0.7076446280991735,0.2648869223810823,0.6076446280991735,0.7772435897435898,0.08871871872375217,0.6944011015061974,0.7934027777777778,0.020366941592324522
33,anfis,0,0.7139660535938439,0.04993948097653598,0.5100829558478415,0.24845679012345678,0.3524740109289133,0.8994441314712376,0.25,0.006172839506172867
33,har,0,0.7288790045298259,0.0,0.5,0.7746913580246914,0.10692423717818994,0.9991668220828454,0.8141025641025641,0.04841061533974919
33,garch,0,0.7173088468045625,0.0,0.5,0.7746913580246914,0.0903944620164134,0.9710993881918485,0.8141025641025641,0.04841061533974919
33,majority,0,0.5,0.0,0.5,0.7746913580246914,0.22530864197530864,1.0,0.8141025641025641,0.0
34,tcn,0,0.5930119801639907,0.22081908828693259,0.587273530711445,0.7115384615384616,0.11097763240552294,0.6042487677016665,0.7135416666666666,0.0028074115665355664
34,anfis,0,0.6684552199258081,0.03083704648317084,0.5031796502384738,0.32098765432098764,0.28611825231784654,0.9004060456959009,0.2980769230769231,-0.0768618080446037
34,har,0,0.5671701112877583,0.0,0.5,0.6851851851851852,0.017338147202116683,0.9990274111076789,0.7211538461538461,0.049876543209876466
34,garch,0,0.5191441441441442,0.07466971524787495,0.5088765235824059,0.6882716049382716,0.05431857469611026,0.9188374702698567,0.7211538461538461,0.045596707818930104
34,majority,0,0.5,0.0,0.5,0.6851851851851852,0.3148148148148148,1.0,0.7211538461538461,0.0
35,tcn,0,0.5976005003695912,0.12931110902238713,0.5620373002786149,0.6145833333333334,0.11174138854496565,0.733067869774071,0.7204861111111112,0.14698795180722893
35,anfis,0,0.5638471117923174,0.08479382704823543,0.5104895104895105,0.35185185185185186,0.2540214321587556,0.8997064797567949,0.23397435897435898,-0.5038051750380518
35,har,0,0.4771210524635182,0.0,0.5,0.6620370370370371,0.006017584890823213,0.9992867626633153,0.7852564102564102,0.15691609977324256
35,garch,0,0.4755670509095167,0.0,0.5,0.6620370370370371,0.024894908975995833,0.9845764188932816,0.7852564102564102,0.15691609977324256
35,majority,0,0.5,0.0,0.5,0.6620370370370371,0.33796296296296297,1.0,0.7852564102564102,0.0
36,tcn,0,0.5841472190809088,0.1406452200405854,0.5730955073506734,0.5769230769230769,0.15920290618370744,0.8661717405556991,0.5520833333333333,-0.0449927431059507
36,anfis,0,0.5853653389606964,-0.055685092545944205,0.4924294381429702,0.3425925925925926,0.23321678250292205,0.9035150641421847,0.3942307692307692,0.13098464317976505
36,har,0,0.4790609337905566,0.0,0.5,0.6558641975308642,0.011598360515964579,0.9998491089398414,0.6346153846153846,-0.03348297792742247
36,garch,0,0.4875652862041678,0.0,0.5,0.6558641975308642,0.02234574016326507,0.9787349610589564,0.6346153846153846,-0.03348297792742247
36,majority,0,0.5,0.0,0.5,0.6558641975308642,0.3441358024691358,1.0,0.6346153846153846,0.0
37,tcn,0,0.6284824495022994,0.18172324432509296,0.5953984515978812,0.5921474358974359,0.17781330931645173,0.8572711592115322,0.5798611111111112,-0.021188392445877398
37,anfis,0,0.6235566552467962,0.06254149519031506,0.509580002537749,0.35802469135802467,0.24293669598338047,0.8727277189224839,0.2564102564102564,-0.39629629629629637
37,har,0,0.3927483821850019,0.0,0.5,0.6574074074074074,0.009890735279186103,0.9999992354066887,0.7564102564102564,0.13088512241054606
37,garch,0,0.564797191557755,0.0,0.5,0.6574074074074074,0.010045629091968988,0.9978715040038217,0.7564102564102564,0.13088512241054606
37,majority,0,0.5,0.0,0.5,0.6574074074074074,0.3425925925925926,1.0,0.7564102564102564,0.0
38,tcn,0,0.6541870852038427,0.2006927260677866,0.6016671806997704,0.6354166666666666,0.1285655168959728,0.6870521040214677,0.5399305555555556,-0.1768488745980706
38,anfis,0,0.6153176862344916,-0.0004501931546037008,0.4999355497072882,0.33796296296296297,0.2592700144942896,0.8733005465137599,0.3782051282051282,0.10640301318267417
38,har,0,0.6269509640689619,0.0,0.5,0.6682098765432098,0.0009113503102208265,0.9999993034460758,0.6057692307692307,-0.10307662159514014
38,garch,0,0.5,0.0,0.5,0.6682098765432098,0.0012879881245510538,0.9999999999999999,0.6057692307692307,-0.10307662159514014
38,majority,0,0.5,0.0,0.5,0.6682098765432098,0.3317901234567901,1.0,0.6057692307692307,0.0
39,tcn,0,0.564578111946533,0.07161007471648853,0.5366165413533834,0.561698717948718,0.16716038289208274,0.5121996285106951,0.5642361111111112,0.0044970414201184255
39,anfis,0,0.5384143088645308,0.018065295051864806,0.5044690038348885,0.4027777777777778,0.20275670583187436,0.8308898093588346,0.32051282051282054,-0.2566666666666666
39,har,0,0.3661764853901823,0.0,0.5,0.6157407407407407,0.051556576806687904,0.9999966364163263,0.6634615384615384,0.07192699946323138
39,garch,0,0.36337832533140074,0.0,0.5,0.6157407407407407,0.050934787247897795,0.9998881671971727,0.6634615384615384,0.07192699946323138
